strength_config,regime,top8_title_share,ladder,knockout_ladder,w_pts,d_pts,mix,teams_per_drafter,policy,n_eval_tournaments,n_draws,spearman_mean,spearman_sd,spearman_cluster_se,spearman_undefined_frac,skill_variance_share,sigma2_between,sigma2_within,top_tie_rate,top_tie_rate_cluster_se,winning_score_mean,winning_score_sd,winning_score_p05,winning_score_p95,slot_win_prob_spread,slot_win_prob_spread_cluster_se,slot_imbalance_index,champion_undrafted_rate,p_champion_holder_wins,group_variance_share,group_variance_share_cluster_se,alive_fraction,alive_fraction_cluster_se,pool_suspense,pool_suspense_cluster_se,pool_suspense_group_share,pool_suspense_group_share_cluster_se,pool_surprise,pool_surprise_cluster_se,pool_surprise_group_share,pool_surprise_group_share_cluster_se,br_slot,slot1_win_prob,slot2_win_prob,slot3_win_prob,slot4_win_prob,slot5_win_prob,slot6_win_prob,slot7_win_prob,slot8_win_prob,gamma_target,gamma_realised,is_gamma_match,gamma_match_value,group_purse,knockout_purse,delta_skill_vs_anchor,delta_skill_paired_se
elo_2026,resampled,0.9140400000000001,triangular,triangular,3.0,1.0,0.3729018014634757,6,ev_greedy,200000,100,0.26476746927598566,0.3527153091419465,0.004542716741831805,0.0,0.09484276701825228,2.9081068636243974,27.75429318070095,0.00113,8.028358826967405e-05,28.37747457836878,3.244044981137624,23.88129459560957,34.406472978047866,0.24661499999999997,0.0032510957360324666,0.44334935579999996,0.0,0.699625,0.10196197792453718,0.0005395648100215205,0.999984375,2.86135320638864e-06,0.8521556305885315,0.0020228595101699828,0.07618939471939579,0.0006470009052974151,0.8521556305885315,0.0020228595101699828,0.07618939471939579,0.0006470009052974151,-1,0.3048975,0.1986925,0.15549,0.087815,0.06952,0.0647275,0.060575,0.0582825,0.5,0.5,False,0.15743521028978594,201.800537109375,120.0,-0.018514426283886797,0.0019419354815656356
elo_2026,resampled,0.9140400000000001,triangular,triangular,3.0,1.0,0.1,6,ev_greedy,200000,100,0.2808078064969446,0.35137159883227453,0.0043129698800727315,0.0,0.10695049911519246,5.496102204043898,45.89311289559063,0.002145,0.00010132829931674685,28.925035,4.092870673350796,23.700000000000003,36.900000000000006,0.277685,0.0030711193382704925,0.5577267573,0.0,0.7971575,0.0044286599754198115,2.3557329683232857e-05,0.9999875,3.07728727448266e-06,0.9629708528518677,0.002064943639686667,0.05380687799535917,0.0003591347180781121,0.9629708528518677,0.002064943639686667,0.05380687799535917,0.0003591347180781121,-1,0.3281,0.20774,0.155955,0.0817375,0.0627925,0.058735,0.054525,0.050415,-1.0,0.15743521028978594,True,0.15743521028978594,201.800537109375,120.0,-0.0024740890629277945,0.0006740889077223456
elo_2026,resampled,0.9140400000000001,triangular,triangular,2.0,1.0,0.04201680672268908,6,ev_greedy,200000,100,0.2806765800383965,0.35089395927636535,0.004256931214679464,0.0,0.10763135817237206,6.120702878732921,50.74657987849653,0.001815,9.786999209939354e-05,28.775084033613446,4.29054942832911,23.579831932773107,37.24369747899159,0.2801883333333334,0.002996169313566167,0.5663430092222224,0.0,0.8034958333333334,0.00030306088200993055,1.9360297549108686e-06,0.999981875,4.0019526483954595e-06,0.9838035146395366,0.0024161377354730367,0.05217561430765588,0.0003282054125759897,0.9838035146395366,0.0024161377354730367,0.05217561430765588,0.0003282054125759897,-1,0.3295983333333334,0.20859083333333336,0.15636,0.07985416666666667,0.0629025,0.05861916666666666,0.054665,0.04941,0.05,0.05,False,0.16666666666666666,144.0,120.0,-0.0026053155214758933,0.00039047013654145725
elo_2026,resampled,0.9140400000000001,triangular,triangular,2.0,1.0,0.1020408163265306,6,ev_greedy,200000,100,0.280730928725558,0.35113129617843,0.004273799991285437,0.0,0.10692760335226453,5.411419028592587,45.196832339064976,0.001255,7.436430934965042e-05,28.14123132653061,4.053479204894197,22.9795918367347,36.061224489795926,0.278785,0.0030583236726789867,0.5635629213,0.0,0.8027225,0.0020034823861719278,1.1573876480758144e-05,0.9999856250000001,3.185029494177879e-06,0.9737254881858826,0.002200507445184645,0.05281363243405266,0.00038128538420264553,0.9737254881858826,0.002200507445184645,0.05281363243405266,0.00038128538420264553,-1,0.3291675,0.2084775,0.1557425,0.0810725,0.062645,0.0585425,0.05397,0.0503825,0.12,0.12,False,0.16666666666666666,144.0,120.0,-0.0025509668343144487,0.000520347430645055
elo_2026,resampled,0.9140400000000001,triangular,triangular,2.0,1.0,0.21739130434782608,6,ev_greedy,200000,100,0.2784541691884249,0.35160595899923736,0.004352194976940877,0.0,0.10482055979648557,4.168217768474718,35.59705134063445,0.00137,8.276167560830888e-05,26.94459913043478,3.6163857698891984,22.260869565217387,33.95652173913044,0.2730733333333333,0.002998400827047787,0.5406938313888887,0.0,0.7833908333333335,0.011559197454837453,6.634258389028911e-05,0.9999849999999999,2.962305272123002e-06,0.9428154603640237,0.0021531894444471785,0.056201570966478355,0.00037722965213920405,0.9428154603640237,0.0021531894444471785,0.056201570966478355,0.00037722965213920405,-1,0.3250183333333333,0.2062891666666667,0.155445,0.083335,0.06332083333333334,0.05919166666666666,0.055455,0.051945,0.25,0.25,False,0.16666666666666666,144.0,120.0,-0.004827726371447495,0.0009366015807952528
elo_2026,resampled,0.9140400000000001,triangular,triangular,2.0,1.0,0.45454545454545453,6,ev_greedy,200000,100,0.26351547545907444,0.35315708448822014,0.004526608291427632,0.0,0.09379707111378362,2.1165310854958306,20.448470788904952,0.00433,0.00014217289232878154,24.605525454545454,2.7831297113166,20.818181818181813,29.818181818181817,0.24849916666666672,0.0030900676117389158,0.44805210893333347,0.0,0.706955,0.08825395341586782,0.0004887513698865614,0.99998125,3.1407431726840555e-06,0.8568195855617523,0.0020005860388172024,0.07358658211192709,0.000608380412310782,0.8568195855617523,0.0020005860388172024,0.07358658211192709,0.000608380412310782,-1,0.30615083333333337,0.1981975,0.1561408333333333,0.08764916666666667,0.06920833333333333,0.06442166666666665,0.06058,0.057651666666666664,0.5,0.5,False,0.16666666666666666,144.0,120.0,-0.019766420100797957,0.001917247621930146
elo_2026,resampled,0.9140400000000001,triangular,triangular,2.0,1.0,0.14285714285714285,6,ev_greedy,200000,100,0.28014670124998653,0.3516367772660449,0.004276292788192492,0.0,0.10635205329376816,4.953059589706619,41.619239075982144,0.00347,0.00013611121418260374,27.713928571428568,3.8975510200742267,22.71428571428571,35.28571428571429,0.27612166666666665,0.0030450218004394506,0.5526341383333332,0.0,0.7944666666666668,0.00425354941288164,2.4961386654013423e-05,0.9999868749999998,3.114882612052074e-06,0.9610810625553131,0.0021223855998374185,0.0536818158418445,0.0004004404511487164,0.9610810625553131,0.0021223855998374185,0.0536818158418445,0.0004004404511487164,-1,0.32683166666666663,0.2076075,0.15641166666666667,0.08177,0.0629725,0.05884916666666666,0.0548475,0.05071,-1.0,0.16666666666666666,True,0.16666666666666666,144.0,120.0,-0.003135194309885877,0.0006327169902974963
elo_2026,resampled,0.9140400000000001,triangular,triangular,1.0,0.0,0.0985051672525632,6,ev_greedy,200000,100,0.2818233170418145,0.35069448866215147,0.004242278666099388,0.0,0.10802557484409658,5.460667870161431,45.0891012751758,0.003995,0.00013549292724468438,27.093995460699844,4.047009142492392,22.128401822201297,35.04484498242311,0.2812825,0.0030092941643922277,0.5708797252,0.0,0.8064216666666666,0.0006359829867833998,2.97934393432008e-06,0.999981875,4.099361708136887e-06,0.9829770374298096,0.002431311712370701,0.051668785270528275,0.00026402945587496954,0.9829770374298096,0.002431311712370701,0.051668785270528275,0.00026402945587496954,-1,0.3307525,0.20864333333333335,0.15590083333333332,0.08013666666666668,0.06260833333333334,0.05846416666666667,0.05402416666666667,0.04947,0.05,0.05,False,0.13834481283647448,57.800537109375,120.0,-0.001458578518057907,0.0003886125013416599
elo_2026,resampled,0.9140400000000001,triangular,triangular,1.0,0.0,0.22064071636409663,6,ev_greedy,200000,100,0.2825877734051793,0.35131704552233417,0.004264610445633343,0.0,0.10809288937019078,4.154009809518973,34.27599084753203,0.002905,0.0001154033331101372,24.448658778606937,3.5336804508746176,19.91102997090265,31.3807785090771,0.2791666666666667,0.003083019235070702,0.5629450230777776,0.0,0.7997158333333333,0.004190511422701313,1.8747122817756394e-05,0.9999875,3.07728727448266e-06,0.968178858757019,0.0022108346396792133,0.05294384343355689,0.00029537197023418754,0.968178858757019,0.0022108346396792133,0.05294384343355689,0.00029537197023418754,-1,0.3293833333333333,0.20755166666666663,0.15610666666666667,0.081395,0.0623725,0.0586075,0.05436666666666666,0.05021666666666666,0.12,0.11999999999999998,False,0.13834481283647448,57.800537109375,120.0,-0.0006941221546930984,0.0005540958250645152
elo_2026,resampled,0.9140400000000001,triangular,triangular,1.0,0.0,0.4089957088401886,6,ev_greedy,200000,100,0.28031507594058686,0.3509850382001591,0.0043796400420295836,0.0,0.10663052004016992,2.4872380385557533,20.83852308141965,0.00421,0.00012696535755946193,20.421051997074326,2.779471326765345,16.68305578507755,25.730128734794345,0.27205416666666665,0.003162248835530097,0.5346484904333333,0.0,0.7707533333333333,0.02371759154455512,0.00010795746196219937,0.9999856250000001,2.7887252708643595e-06,0.9233745261033377,0.0019924190161090018,0.05802909204775985,0.00030966970787392017,0.9233745261033377,0.0019924190161090018,0.05802909204775985,0.00030966970787392017,-1,0.32390416666666666,0.20559416666666663,0.1556391666666667,0.08307416666666666,0.06482666666666666,0.05943416666666666,0.0556775,0.05185,0.25,0.24999999999999992,False,0.13834481283647448,57.800537109375,120.0,-0.0029668196192856157,0.0010803540661012603
elo_2026,resampled,0.9140400000000001,triangular,triangular,1.0,0.0,0.6749135967242963,6,ev_greedy,200000,100,0.263696314179739,0.3519401066288611,0.0044934148381993635,0.0,0.0942464228333475,0.8577008737825033,8.242919054245368,0.00412,0.000123116106816191,14.869197710014543,1.782218669845709,12.325086403275703,18.12716008189259,0.23764249999999998,0.003287229882899933,0.40972930743333325,0.0,0.6563391666666666,0.16298178759837445,0.000649399407867172,0.99996375,4.798660903278352e-06,0.8176232576370239,0.002041005061602944,0.0877859337124627,0.0008283098615029507,0.8176232576370239,0.002041005061602944,0.0877859337124627,0.0008283098615029507,-1,0.2975891666666666,0.1957525,0.15496916666666666,0.0905225,0.0718125,0.0661625,0.063245,0.05994666666666666,0.5,0.4999999999999999,False,0.13834481283647448,57.800537109375,120.0,-0.01958558138013347,0.002148991965470462
elo_2026,resampled,0.9140400000000001,triangular,triangular,1.0,0.0,0.25,6,ev_greedy,200000,100,0.28257325992255666,0.35075678091947166,0.0043145860836680695,0.0,0.10800218679875687,3.866251311799316,31.931647104863277,0.016975,0.0003180889113998719,23.8171525,3.4167033514403546,19.5,30.5,0.27823083333333326,0.0030746126972246287,0.5588287436444443,0.0,0.7954525,0.005778465950140151,2.5994659953695132e-05,0.999986875,3.239079360097156e-06,0.9533598705132803,0.0022270586012558243,0.05372443853501259,0.0003038737481903098,0.9533598705132803,0.0022270586012558243,0.05372443853501259,0.0003038737481903098,-1,0.3286683333333333,0.20701,0.1562175,0.08174916666666666,0.06230333333333333,0.05915333333333333,0.05446083333333333,0.0504375,-1.0,0.13834481283647448,True,0.13834481283647448,57.800537109375,120.0,-0.0007086356373157687,0.0006477646149111729
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.0,6,ev_greedy,200000,100,0.29476818022948603,0.3491847257799254,0.004440524451849485,0.0,0.13708086266101363,15.531769765624997,97.77193626687503,0.000225,3.20786596359699e-05,38.077825,3.9816162885661144,34.0,46.0,0.3425475,0.0029344264061879843,0.83778689,0.0,0.9996925,0.0,0.0,1.0,0.0,0.9637321138381958,0.002308708233922514,0.0,0.0,0.9637321138381958,0.002308708233922514,0.0,0.0,-1,0.38026,0.2188775,0.157465,0.0686725,0.04959,0.0452025,0.04222,0.0377125,0.0,0.0,False,0.1467761764208091,57.800537109375,112.0,0.0,0.0
elo_2026,resampled,0.9140400000000001,geometric,geometric,3.0,1.0,0.028381660930245023,6,ev_greedy,200000,100,0.29254639467377763,0.34917312069503426,0.004445842119905686,0.0,0.1370593382995222,14.719179703189306,92.67357358023013,0.0,0.0,37.72433818751358,3.907679672627878,33.60265674697657,45.517511764185834,0.342625,0.002934766523158962,0.8381960216,0.0,0.999575,0.00017778323037128502,1.1349054108427805e-06,0.9999856250000001,3.058638825464684e-06,1.0412443351745606,0.0025728875548394806,0.044565246215442327,0.00021621959985968593,1.0412443351745606,0.0025728875548394806,0.044565246215442327,0.00021621959985968593,-1,0.3804,0.218855,0.15727,0.06882,0.049825,0.044945,0.04211,0.037775,0.05,0.05,False,0.16680480039424114,201.800537109375,112.0,-0.0022217855557083834,0.00040725984141024566
elo_2026,resampled,0.9140400000000001,geometric,geometric,3.0,1.0,0.0703574773070327,6,ev_greedy,200000,100,0.2930009019212867,0.34927806895266666,0.004372778048478446,0.0,0.13707368737871004,13.550535184227078,85.30530975112787,0.0,0.0,37.188354078855554,3.80009536414834,33.01499531770155,44.80392288578044,0.34323,0.00295354926873216,0.8395984,0.0,0.99954,0.0011840866171096,6.839708115478612e-06,0.99998375,3.1557827311869e-06,1.0288528871536256,0.002664838933030058,0.04509567892421439,0.00024274979912133812,1.0288528871536256,0.002664838933030058,0.04509567892421439,0.00024274979912133812,-1,0.380855,0.21857,0.15715,0.068765,0.04965,0.044885,0.0425,0.037625,0.12,0.11999999999999998,False,0.16680480039424114,201.800537109375,112.0,-0.0017672783081993017,0.0006115536195039242
elo_2026,resampled,0.9140400000000001,geometric,geometric,3.0,1.0,0.15611896911223058,6,ev_greedy,200000,100,0.2922727323523079,0.3493516624837465,0.004475852776348702,0.0,0.1363916955563477,11.307431621180001,71.59667463731684,0.0,0.0,36.10847610882781,3.617515594782932,31.814334432428776,43.34597752509209,0.343335,0.0028208666910878454,0.8402687920000002,0.0,0.99898,0.006955796435302468,3.979793062382229e-05,0.99998125,2.8785386654473944e-06,0.999969391822815,0.002724706454039439,0.04688038631048335,0.00027751399178625204,0.999969391822815,0.002724706454039439,0.04688038631048335,0.00027751399178625204,-1,0.38112,0.218655,0.156585,0.06853,0.05067,0.04509,0.041565,0.037785,0.25,0.25,False,0.16680480039424114,201.800537109375,112.0,-0.002495447877178135,0.0010712413637858622
elo_2026,resampled,0.9140400000000001,geometric,geometric,3.0,1.0,0.3569146217266112,6,ev_greedy,200000,100,0.2838758125863773,0.3505302485475374,0.004446174163144483,0.0,0.13016227915181397,6.82866634155021,45.63404701940467,5e-06,5e-06,33.59337811575575,3.339082905982276,29.00319529582743,39.861707565467775,0.34035,0.002922367761479265,0.8267869369,0.0,0.9910875,0.05682695255807564,0.0003224805060042326,0.9999862500000001,3.0229551064736194e-06,0.9381896090507508,0.0026564207837501378,0.05019278820319762,0.0002924120129764626,0.9381896090507508,0.0026564207837501378,0.05019278820319762,0.0002924120129764626,-1,0.37843,0.2184175,0.157325,0.069465,0.0502925,0.0457,0.04229,0.03808,0.5,0.5,False,0.16680480039424114,201.800537109375,112.0,-0.010892367643108752,0.0018898487268576409
elo_2026,resampled,0.9140400000000001,geometric,geometric,3.0,1.0,0.1,6,ev_greedy,200000,100,0.2929958459930521,0.3493999963242875,0.0044318193012751,0.0,0.1369504628546137,12.752870790075448,80.36744822347814,3e-05,1.1934162828797101e-05,36.813113,3.733520905155213,32.6,44.3,0.3430075,0.002905736185165091,0.8396544508999999,0.0,0.99944,0.002543398171962374,1.4718931202622485e-05,0.99998125,3.0124950228371475e-06,1.0846255588531495,0.0030757798678354535,0.04262847540696227,0.0002305067574248243,1.0846255588531495,0.0030757798678354535,0.04262847540696227,0.0002305067574248243,-1,0.38082,0.2188075,0.1569075,0.068725,0.0502075,0.0444475,0.0422725,0.0378125,-1.0,0.16680480039424114,True,0.16680480039424114,201.800537109375,112.0,-0.0017723342364339449,0.0007805360071386783
elo_2026,resampled,0.9140400000000001,geometric,geometric,2.0,1.0,0.039325842696629226,6,ev_greedy,200000,100,0.29228074440238133,0.34926709832423775,0.004465409029283407,0.0,0.13694094476485794,14.37052034612021,90.56902400123266,0.0,0.0,37.29838103932585,3.863059652708797,33.252808988764045,44.977528089887656,0.34262000000000004,0.0029346138733841254,0.8382861464,0.0,0.999595,0.00014920221681489148,9.820342518255777e-07,0.9999862499999999,3.0229551064730256e-06,1.0424935245513915,0.0025718129988455928,0.04467642222916998,0.00021258946380786351,1.0424935245513915,0.0025718129988455928,0.04467642222916998,0.00021258946380786351,-1,0.3804,0.21882,0.157395,0.068715,0.049835,0.045,0.042055,0.03778,0.05,0.05000000000000001,False,0.1764705882352941,144.0,112.0,-0.0024874358271047385,0.0003760270079539146
elo_2026,resampled,0.9140400000000001,geometric,geometric,2.0,1.0,0.0958904109589041,6,ev_greedy,200000,100,0.2922853992698083,0.34935076843290147,0.004406474249382464,0.0,0.13679601910056186,12.773892261400885,80.6052305039371,0.0,0.0,36.161852191780824,3.6848747330416844,32.178082191780824,43.5068493150685,0.34332999999999997,0.0029485480076701055,0.8398159211999998,0.0,0.999555,0.0009936409465735286,6.254870708560424e-06,0.999983125,3.185029494177481e-06,1.0305896759033204,0.002603537056614923,0.044974185387544253,0.00023014293495844516,1.0305896759033204,0.002603537056614923,0.044974185387544253,0.00023014293495844516,-1,0.38092,0.218495,0.15722,0.06861,0.04975,0.04486,0.042555,0.03759,0.12,0.11999999999999998,False,0.1764705882352941,144.0,112.0,-0.0024827809596777604,0.0005705450210348259
elo_2026,resampled,0.9140400000000001,geometric,geometric,2.0,1.0,0.20588235294117646,6,ev_greedy,200000,100,0.29082430264100223,0.3498860578294057,0.004467203681732216,0.0,0.13579414648150853,9.932877983605254,63.21370632043793,0.0,0.0,33.96728073529412,3.382026376674179,30.088235294117645,40.794117647058826,0.34342,0.002838546852233239,0.8405715596,0.0,0.999035,0.005878023723231892,3.715073989478168e-05,0.9999787499999999,3.10536762409859e-06,1.0022027540206908,0.002622073773141738,0.046443075694601994,0.0002679284186969874,1.0022027540206908,0.002622073773141738,0.046443075694601994,0.0002679284186969874,-1,0.38121,0.21849,0.1567,0.068835,0.050275,0.04497,0.04173,0.03779,0.25,0.24999999999999997,False,0.1764705882352941,144.0,112.0,-0.003943877588483835,0.0010175346364980358
elo_2026,resampled,0.9140400000000001,geometric,geometric,2.0,1.0,0.4375,6,ev_greedy,200000,100,0.28158086955245865,0.35123402002261445,0.0045011817048201015,0.0,0.12910372736919976,5.103659776687013,34.427807522409665,0.000465,5.186180159468494e-05,29.3527009375,2.851950264363909,25.375,34.75,0.3405325,0.002930552777776461,0.8293280461,0.0,0.9925425,0.048632821554102236,0.00028157943086063884,0.999988125,2.619462654048446e-06,0.9417945766448974,0.002611509489701129,0.04995093972862688,0.0003025806648546397,0.9417945766448974,0.002611509489701129,0.04995093972862688,0.0003025806648546397,-1,0.3788475,0.21885,0.156775,0.0696825,0.05019,0.045905,0.041435,0.038315,0.5,0.5,False,0.1764705882352941,144.0,112.0,-0.013187310677027391,0.0018470194619239863
elo_2026,resampled,0.9140400000000001,geometric,geometric,2.0,1.0,0.14285714285714285,6,ev_greedy,200000,100,0.29190939575900493,0.3499114592751085,0.004432752307497688,0.0,0.13643305338249265,11.517324939119769,72.90008457843115,3.5e-05,1.4659433478105146e-05,35.22849714285715,3.555518400532116,31.285714285714285,42.42857142857143,0.343205,0.002928547921631628,0.8397560821,0.0,0.9994225,0.002443767996154056,1.5477594946361038e-05,0.9999800000000001,3.188125062499095e-06,1.0180664372444153,0.0026318534076195032,0.0457255240767688,0.0002409217620515833,1.0180664372444153,0.0026318534076195032,0.0457255240767688,0.0002409217620515833,-1,0.3808725,0.2186675,0.15703,0.0687125,0.050065,0.0444425,0.0425425,0.0376675,-1.0,0.1764705882352941,True,0.1764705882352941,144.0,112.0,-0.0028587844704810964,0.00078751109202814
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.0925459060996514,6,ev_greedy,200000,100,0.2936832602259336,0.3490434334490165,0.004453133814851073,0.0,0.13736343508131216,12.881272668279637,80.89384776791636,1e-05,7.035264706814486e-06,35.23947176482609,3.661919202765347,31.31616872311011,42.5758014743129,0.34265,0.0029261068440209525,0.8383719125000001,0.0,0.999605,0.00031343713683026534,1.5619336000535663e-06,0.9999862499999999,3.0229551064730256e-06,1.0425876808166503,0.0025495201512586918,0.04437700902575579,0.0002453556615547466,1.0425876808166503,0.0025495201512586918,0.04437700902575579,0.0002453556615547466,-1,0.380425,0.218845,0.1573275,0.06879,0.04961,0.0449825,0.042245,0.037775,0.05,0.05000000000000001,False,0.1467761764208091,57.800537109375,112.0,-0.0010849200035523766,0.0004286724558083757
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.20900567946254225,6,ev_greedy,200000,100,0.29414098267592675,0.34917603769486927,0.004406157013900471,0.0,0.1377472547465548,9.89135024846744,61.91661620913511,1.5e-05,8.572330399888262e-06,31.6517947045504,3.262109153280214,27.938835295586276,38.26678985988594,0.34318750000000003,0.002939702054493264,0.8393743604000001,0.0,0.9994475,0.0020866290125430577,9.623554783007561e-06,0.9999800000000001,3.426722084210702e-06,1.0927822542190553,0.0028496641387072735,0.042705034793528246,0.00024014163599128958,1.0927822542190553,0.0028496641387072735,0.042705034793528246,0.00024014163599128958,-1,0.3808575,0.218595,0.15693,0.0689575,0.04987,0.0446625,0.0424575,0.03767,0.12,0.12000000000000001,False,0.1467761764208091,57.800537109375,112.0,-0.0006271975535592792,0.0006783540040967735
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.39242945924097844,6,ev_greedy,200000,100,0.2941558141241764,0.3481907744255757,0.004495741061812389,0.0,0.13752285085730437,5.979195866555105,37.49863948430744,1.5e-05,8.572330399888262e-06,26.02322518217202,2.6653583425362344,22.796834059734557,31.340674334155963,0.343315,0.002831160753493381,0.8397436298,0.0,0.9986325,0.012139894687139642,5.804673032048007e-05,0.999981875,3.114882612051814e-06,1.0573033952713013,0.002935045008233743,0.04416640511999726,0.0002638313104666609,1.0573033952713013,0.002935045008233743,0.04416640511999726,0.0002638313104666609,-1,0.381025,0.2186525,0.1565175,0.068895,0.05052,0.0447025,0.0419775,0.03771,0.25,0.25,False,0.1467761764208091,57.800537109375,112.0,-0.0006123661053096227,0.0011861348668006136
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.6595974424265604,6,ev_greedy,200000,100,0.28741928239139275,0.34903835588918963,0.0043702217527640756,0.0,0.1302924985749986,2.0264513508348228,13.526641674458283,2.5e-05,1.0952145677879517e-05,17.828730870542614,1.9389845430773174,14.892881842350068,21.296907418084462,0.3388575,0.0029611560477098954,0.8184420206,0.0,0.98366,0.09508167815785436,0.00041668490280538493,0.9999825,3.7772578370660394e-06,0.924525978565216,0.002295819080912181,0.05057320165862201,0.00027441965479101284,0.924525978565216,0.002295819080912181,0.05057320165862201,0.00027441965479101284,-1,0.3774375,0.2172875,0.15714,0.0706125,0.0505525,0.04539,0.043,0.03858,0.5,0.5,False,0.1467761764208091,57.800537109375,112.0,-0.007348897838093298,0.0018914509846655616
elo_2026,resampled,0.9140400000000001,geometric,geometric,1.0,0.0,0.25,6,ev_greedy,200000,100,0.2954772231437798,0.348957367600888,0.004421428286697572,0.0,0.13781485478265934,8.932207125041504,55.88088678365234,0.00011,2.3115869750961883e-05,30.39235125,3.1260238617328944,26.75,36.75,0.343015,0.0029147938900919166,0.8396799539000002,0.0,0.99941,0.003308328544387286,1.5124513791376243e-05,0.9999831249999999,2.9267951842412858e-06,1.0852463352680206,0.0029673182444037633,0.04300235063112913,0.00024101601062202332,1.0852463352680206,0.0029673182444037633,0.04300235063112913,0.00024101601062202332,-1,0.3808325,0.2187875,0.15692,0.06873,0.0501275,0.0444375,0.0423475,0.0378175,-1.0,0.1467761764208091,True,0.1467761764208091,57.800537109375,112.0,0.0007090429142937383,0.0008216089465689502
